age,salary,city_type,education_level,employment_type,marital_status,dependents,risk_level,financial_knowledge,monthly_expenses,current_savings,loan_amount,has_loans,investment_goal,emergency_fund_ratio,stocks,mutual_funds,gold_silver,bonds
33,89000,2,2,1,1,1,2,2,39000,20000,270000,1,2,0.5128205128205128,0.24499999999999997,0.24,0.16,0.355
26,35000,1,2,3,0,0,2,2,17000,5000,0,0,3,0.29411764705882354,0.32999999999999996,0.19999999999999998,0.13666666666666666,0.3333333333333335
22,49000,3,2,1,0,0,2,1,19000,15000,180000,1,3,0.7894736842105263,0.24,0.16999999999999996,0.09333333333333332,0.4966666666666668
42,159000,1,3,1,1,3,1,2,121500,25000,510000,1,2,0.205761316872428,0.13,0.3,0.2,0.37
62,149000,2,1,1,1,2,1,2,94500,25000,930000,1,1,0.26455026455026454,0.05,0.33999999999999997,0.2,0.41000000000000003
64,197000,1,3,2,1,2,1,2,147500,65000,910000,1,1,0.4406779661016949,0.05,0.3,0.2,0.44999999999999996
37,112000,1,1,1,1,3,1,2,76500,30000,970000,1,2,0.39215686274509803,0.15499999999999997,0.3,0.2,0.345
57,186000,2,3,1,1,1,1,2,113000,30000,400000,1,1,0.26548672566371684,0.05,0.33999999999999997,0.2,0.41000000000000003
54,11000,2,3,4,1,3,1,2,6000,0,0,0,1,0.0,0.05,0.33999999999999997,0.2,0.41000000000000003
34,70000,3,3,1,1,4,1,1,35500,20000,130000,1,2,0.5633802816901409,0.05999999999999997,0.27,0.18333333333333332,0.4866666666666667
44,120000,1,2,2,1,3,1,2,99000,20000,0,0,2,0.20202020202020202,0.11999999999999998,0.3,0.2,0.38
56,155000,1,2,2,1,3,1,2,104000,30000,620000,1,1,0.28846153846153844,0.059999999999999956,0.3,0.2,0.44000000000000006
47,108000,2,1,1,1,2,1,2,61500,35000,590000,1,1,0.5691056910569106,0.05499999999999999,0.33999999999999997,0.2,0.405
29,92000,2,3,2,1,1,2,2,59000,30000,500000,1,3,0.5084745762711864,0.265,0.24,0.14666666666666664,0.3483333333333334
58,131000,1,2,1,1,2,1,2,87500,50000,0,0,1,0.5714285714285714,0.05,0.3,0.2,0.44999999999999996
36,139000,1,2,2,1,1,2,2,108500,55000,930000,1,2,0.5069124423963134,0.27999999999999997,0.19999999999999998,0.17,0.35
58,175000,1,2,1,1,1,1,2,117000,60000,580000,1,1,0.5128205128205128,0.05,0.3,0.2,0.44999999999999996
41,77000,3,1,2,1,2,1,1,40500,20000,200000,1,2,0.49382716049382713,0.05,0.27,0.2,0.48
45,139000,1,3,1,1,1,2,2,115500,20000,1020000,1,1,0.17316017316017315,0.235,0.19999999999999998,0.19999999999999998,0.3650000000000001
63,138000,1,1,2,1,3,1,2,94500,40000,1000000,1,1,0.42328042328042326,0.05,0.3,0.2,0.44999999999999996
44,168000,1,3,1,1,3,1,2,108500,45000,200000,1,2,0.4147465437788018,0.11999999999999998,0.3,0.2,0.38
36,140000,1,2,1,1,3,1,2,119000,15000,690000,1,2,0.12605042016806722,0.15999999999999998,0.3,0.2,0.3400000000000001
32,80000,1,1,1,1,2,2,2,57500,25000,40000,1,2,0.43478260869565216,0.3,0.19999999999999998,0.15666666666666665,0.3433333333333334
39,85000,2,2,1,1,3,1,2,56500,25000,740000,1,2,0.4424778761061947,0.09499999999999997,0.33999999999999997,0.2,0.365
44,24000,1,1,3,1,3,1,1,20500,5000,160000,1,2,0.24390243902439024,0.059999999999999984,0.25,0.2,0.49
23,55000,3,2,1,0,0,2,2,17000,20000,0,0,3,1.1764705882352942,0.295,0.21999999999999997,0.09666666666666665,0.3883333333333334
29,21000,1,3,3,1,2,2,2,15500,0,40000,1,3,0.0,0.315,0.19999999999999998,0.14666666666666664,0.3383333333333334
22,9000,2,1,4,0,0,1,2,6000,0,0,0,3,0.0,0.18,0.33999999999999997,0.17333333333333334,0.30666666666666664
60,94000,3,3,2,1,1,1,1,46000,25000,550000,1,1,0.5434782608695652,0.05,0.27,0.2,0.48
64,156000,2,1,1,1,3,1,1,107500,40000,650000,1,1,0.37209302325581395,0.05,0.29,0.2,0.45999999999999996
37,103000,2,1,1,1,3,1,1,78000,30000,500000,1,2,0.38461538461538464,0.05,0.29,0.2,0.45999999999999996
55,224000,1,3,2,1,2,1,2,167500,80000,670000,1,1,0.47761194029850745,0.06499999999999996,0.3,0.2,0.43500000000000005
41,101000,1,2,1,1,1,1,2,83000,20000,0,0,2,0.24096385542168675,0.135,0.3,0.2,0.365
53,122000,2,1,1,1,2,1,1,57000,45000,590000,1,1,0.7894736842105263,0.05,0.29,0.2,0.45999999999999996
27,61000,3,2,2,0,0,1,2,20000,10000,70000,1,3,0.5,0.15499999999999997,0.32,0.16,0.365
59,24000,2,2,3,2,0,1,1,9000,5000,0,0,1,0.5555555555555556,0.05,0.29,0.2,0.45999999999999996
63,126000,2,3,2,1,3,1,2,71000,20000,390000,1,1,0.28169014084507044,0.05,0.33999999999999997,0.2,0.41000000000000003
38,90000,2,2,1,1,4,1,2,75500,20000,230000,1,2,0.26490066225165565,0.09999999999999998,0.33999999999999997,0.2,0.3600000000000001
61,169000,1,3,2,2,0,1,2,104000,30000,0,0,1,0.28846153846153844,0.05,0.3,0.2,0.44999999999999996
60,171000,1,3,1,1,2,1,2,140000,55000,0,0,1,0.39285714285714285,0.05,0.3,0.2,0.44999999999999996
56,129000,2,2,1,1,1,1,1,75000,25000,310000,1,1,0.3333333333333333,0.05,0.29,0.2,0.45999999999999996
25,21000,3,4,3,0,0,2,1,8000,5000,90000,1,3,0.625,0.22499999999999998,0.16999999999999996,0.10333333333333333,0.5016666666666667
45,117000,1,2,1,1,2,2,2,93500,40000,700000,1,1,0.42780748663101603,0.235,0.19999999999999998,0.19999999999999998,0.3650000000000001
53,117000,2,4,1,1,1,1,1,66000,30000,0,0,1,0.45454545454545453,0.05,0.29,0.2,0.45999999999999996
64,176000,1,1,1,1,2,1,2,145500,30000,860000,1,1,0.20618556701030927,0.05,0.3,0.2,0.44999999999999996
25,17000,2,3,3,0,0,2,1,8000,5000,0,0,3,0.625,0.22499999999999998,0.18999999999999997,0.13333333333333333,0.45166666666666677
56,138000,1,2,2,1,2,1,2,115000,30000,0,0,1,0.2608695652173913,0.059999999999999956,0.3,0.2,0.44000000000000006
52,184000,1,2,2,1,1,1,2,113000,60000,600000,1,1,0.5309734513274337,0.07999999999999997,0.3,0.2,0.42000000000000004
41,123000,2,3,2,1,2,1,2,86000,35000,0,0,2,0.4069767441860465,0.08499999999999999,0.33999999999999997,0.2,0.375
40,151000,1,3,1,1,1,2,2,104000,30000,0,0,2,0.28846153846153844,0.25999999999999995,0.19999999999999998,0.18333333333333332,0.3566666666666667
25,57000,2,1,1,0,0,2,2,28000,20000,0,0,3,0.7142857142857143,0.285,0.24,0.13333333333333333,0.3416666666666668
25,70000,2,1,1,0,0,2,2,38000,15000,0,0,3,0.39473684210526316,0.285,0.24,0.13333333333333333,0.3416666666666668
23,63000,3,3,1,0,0,1,1,27000,15000,140000,1,3,0.5555555555555556,0.11499999999999998,0.27,0.14666666666666664,0.4683333333333334
49,118000,1,3,1,1,2,2,2,90000,40000,850000,1,1,0.4444444444444444,0.21499999999999997,0.19999999999999998,0.2,0.385
30,30000,1,4,3,1,1,1,1,18000,5000,0,0,2,0.2777777777777778,0.13,0.25,0.2,0.41999999999999993
49,159000,1,3,1,1,2,1,2,132500,45000,1130000,1,1,0.33962264150943394,0.09499999999999999,0.3,0.2,0.405
50,103000,3,4,1,1,3,1,1,46000,20000,520000,1,1,0.43478260869565216,0.05,0.27,0.2,0.48
43,96000,3,3,1,1,3,1,1,54500,25000,1050000,1,2,0.45871559633027525,0.05,0.27,0.2,0.48
28,92000,2,2,1,1,3,1,1,51000,25000,360000,1,3,0.49019607843137253,0.08999999999999997,0.29,0.19333333333333336,0.42666666666666675
22,28000,3,1,3,0,0,2,1,9000,5000,140000,1,3,0.5555555555555556,0.24,0.16999999999999996,0.09333333333333332,0.4966666666666668
50,140000,2,3,1,2,2,2,2,67000,50000,1140000,1,1,0.746268656716418,0.15999999999999998,0.24,0.2,0.4
59,159000,2,3,1,1,1,1,2,75000,55000,0,0,1,0.7333333333333333,0.05,0.33999999999999997,0.2,0.41000000000000003
56,170000,1,1,2,1,1,1,2,113500,70000,0,0,1,0.6167400881057269,0.059999999999999956,0.3,0.2,0.44000000000000006
55,142000,2,2,1,1,2,1,2,97000,50000,1150000,1,1,0.5154639175257731,0.05,0.33999999999999997,0.2,0.41000000000000003
43,137000,1,4,1,1,3,1,2,116500,30000,0,0,2,0.2575107296137339,0.12499999999999999,0.3,0.2,0.375
50,102000,3,2,1,1,4,1,1,69500,15000,0,0,1,0.2158273381294964,0.05,0.27,0.2,0.48
25,85000,2,2,2,0,0,2,2,31500,25000,900000,1,3,0.7936507936507936,0.285,0.24,0.13333333333333333,0.3416666666666668
21,13000,2,2,4,0,0,2,2,6000,0,220000,1,3,0.0,0.305,0.24,0.12,0.3350000000000001
39,113000,1,1,2,1,1,2,2,78000,25000,520000,1,2,0.32051282051282054,0.26499999999999996,0.19999999999999998,0.18000000000000002,0.355
47,115000,1,2,1,1,2,1,2,90000,20000,0,0,1,0.2222222222222222,0.105,0.3,0.2,0.395
30,27000,1,2,3,1,1,2,2,22000,5000,60000,1,2,0.22727272727272727,0.31,0.19999999999999998,0.15,0.33999999999999997
23,72000,1,1,1,0,0,3,2,48500,15000,0,0,3,0.30927835051546393,0.465,0.1,0.07666666666666666,0.3583333333333333
34,111000,1,3,1,1,2,1,2,83500,45000,0,0,2,0.5389221556886228,0.16999999999999998,0.3,0.2,0.33000000000000007
25,51000,3,2,1,0,0,2,2,23000,20000,220000,1,3,0.8695652173913043,0.285,0.21999999999999997,0.10333333333333333,0.39166666666666683
49,126000,2,3,1,1,2,2,2,72000,35000,580000,1,1,0.4861111111111111,0.16499999999999998,0.24,0.2,0.395
57,138000,1,3,1,1,1,1,2,106000,30000,240000,1,1,0.2830188679245283,0.05500000000000001,0.3,0.2,0.44500000000000006
21,65000,1,1,2,0,0,3,3,38500,25000,40000,1,3,0.6493506493506493,0.535,0.15,0.07,0.24499999999999988
34,13000,1,3,3,1,2,2,2,10500,0,0,0,2,0.0,0.29,0.19999999999999998,0.1633333333333333,0.3466666666666667
30,64000,2,2,1,1,2,3,2,39500,25000,0,0,2,0.6329113924050633,0.38,0.14,0.1,0.38
27,71000,2,3,1,0,0,2,2,33500,25000,0,0,3,0.746268656716418,0.27499999999999997,0.24,0.13999999999999999,0.3450000000000001
45,87000,3,1,1,1,2,1,1,48500,30000,0,0,1,0.6185567010309279,0.05,0.27,0.2,0.48
64,233000,1,3,1,2,0,1,2,143500,60000,1140000,1,1,0.4181184668989547,0.05,0.3,0.2,0.44999999999999996
63,110000,3,3,2,2,1,1,1,46000,30000,0,0,1,0.6521739130434783,0.05,0.27,0.2,0.48
24,65000,3,2,1,0,0,2,1,19500,15000,50000,1,3,0.7692307692307693,0.22999999999999998,0.16999999999999996,0.09999999999999998,0.5000000000000001
25,27000,1,1,3,0,0,2,1,13000,5000,0,0,3,0.38461538461538464,0.27499999999999997,0.14999999999999997,0.13333333333333333,0.44166666666666676
45,97000,3,3,1,1,2,1,1,44000,20000,0,0,1,0.45454545454545453,0.05,0.27,0.2,0.48
23,105000,1,3,1,0,0,2,2,49000,35000,0,0,3,0.7142857142857143,0.345,0.19999999999999998,0.12666666666666665,0.32833333333333337
38,72000,3,2,1,1,3,1,1,30500,15000,110000,1,2,0.4918032786885246,0.05,0.27,0.19666666666666668,0.4833333333333333
39,111000,1,3,1,1,3,1,2,74000,30000,820000,1,2,0.40540540540540543,0.14499999999999996,0.3,0.2,0.355
52,76000,3,2,1,2,0,2,1,35000,30000,120000,1,1,0.8571428571428571,0.08999999999999997,0.16999999999999996,0.19333333333333336,0.5466666666666667
39,101000,3,3,2,1,1,1,2,45500,30000,940000,1,2,0.6593406593406593,0.09499999999999997,0.32,0.2,0.385
31,74000,3,1,1,1,2,1,1,39000,20000,140000,1,2,0.5128205128205128,0.07499999999999998,0.27,0.1733333333333333,0.4816666666666667
20,57000,2,3,2,0,0,2,2,25000,10000,0,0,3,0.4,0.30999999999999994,0.24,0.11666666666666667,0.33333333333333337
45,111000,1,2,1,1,1,2,2,85500,25000,0,0,1,0.29239766081871343,0.235,0.19999999999999998,0.19999999999999998,0.3650000000000001
33,129000,1,2,1,1,3,1,2,102000,25000,450000,1,2,0.24509803921568626,0.175,0.3,0.2,0.32499999999999996
57,183000,1,1,1,2,1,1,2,116500,65000,0,0,1,0.5579399141630901,0.05500000000000001,0.3,0.2,0.44500000000000006
56,20000,1,1,3,1,3,1,2,17000,5000,300000,1,1,0.29411764705882354,0.059999999999999956,0.3,0.2,0.44000000000000006
30,86000,2,2,1,1,1,2,2,47500,15000,490000,1,2,0.3157894736842105,0.26,0.24,0.15,0.35
55,128000,1,2,2,1,1,1,2,83500,50000,860000,1,1,0.5988023952095808,0.06499999999999996,0.3,0.2,0.43500000000000005
32,79000,3,3,1,1,2,1,1,48500,25000,50000,1,2,0.5154639175257731,0.06999999999999998,0.27,0.17666666666666667,0.4833333333333334
62,100000,2,1,2,2,0,1,2,39500,20000,0,0,1,0.5063291139240507,0.05,0.33999999999999997,0.2,0.41000000000000003
22,51000,3,2,1,0,0,2,2,19000,20000,170000,1,3,1.0526315789473684,0.3,0.21999999999999997,0.09333333333333332,0.3866666666666667
52,150000,1,2,2,1,2,1,2,122500,55000,0,0,1,0.4489795918367347,0.07999999999999997,0.3,0.2,0.42000000000000004
25,54000,3,1,2,0,0,2,2,21500,10000,200000,1,3,0.46511627906976744,0.285,0.21999999999999997,0.10333333333333333,0.39166666666666683
29,19000,3,1,3,1,3,1,1,8500,0,0,0,3,0.0,0.08499999999999999,0.27,0.16666666666666666,0.4783333333333334
24,99000,1,2,1,0,0,2,2,57500,20000,610000,1,3,0.34782608695652173,0.33999999999999997,0.19999999999999998,0.12999999999999998,0.33000000000000007
42,99000,2,2,1,1,2,1,1,65000,30000,0,0,2,0.46153846153846156,0.05,0.29,0.2,0.45999999999999996
29,63000,2,2,1,1,2,1,1,34500,10000,40000,1,3,0.2898550724637681,0.08499999999999999,0.29,0.19666666666666666,0.42833333333333334
63,13000,1,2,3,1,1,1,2,7500,5000,0,0,1,0.6666666666666666,0.05,0.3,0.2,0.44999999999999996
21,73000,2,2,1,0,0,3,2,32000,15000,0,0,3,0.46875,0.42500000000000004,0.14,0.07,0.365
32,81000,1,1,2,1,1,3,2,64000,25000,0,0,2,0.390625,0.42,0.1,0.10666666666666666,0.3733333333333333
59,125000,1,2,1,1,4,1,2,106000,30000,360000,1,1,0.2830188679245283,0.05,0.3,0.2,0.44999999999999996
21,78000,1,4,1,0,0,3,2,50000,25000,180000,1,3,0.5,0.47500000000000003,0.1,0.07,0.355
39,124000,1,2,1,1,4,2,2,104500,25000,560000,1,2,0.23923444976076555,0.26499999999999996,0.19999999999999998,0.18000000000000002,0.355
20,14000,1,3,4,0,0,2,2,9000,0,170000,1,3,0.0,0.35999999999999993,0.19999999999999998,0.11666666666666667,0.32333333333333336
56,161000,1,2,2,1,2,1,2,130500,60000,310000,1,1,0.45977011494252873,0.059999999999999956,0.3,0.2,0.44000000000000006
28,31000,3,3,3,1,3,2,1,20000,5000,0,0,3,0.25,0.20999999999999996,0.16999999999999996,0.11333333333333334,0.5066666666666668
36,115000,2,3,1,1,2,2,2,59000,25000,940000,1,2,0.423728813559322,0.22999999999999998,0.24,0.17,0.36
28,51000,3,2,2,1,1,1,1,26000,10000,0,0,3,0.38461538461538464,0.08999999999999997,0.27,0.16333333333333336,0.4766666666666667
30,138000,1,4,2,1,1,3,2,80500,25000,450000,1,2,0.3105590062111801,0.43,0.1,0.1,0.37
34,122000,1,1,1,1,3,1,2,90500,15000,1090000,1,2,0.16574585635359115,0.16999999999999998,0.3,0.2,0.33000000000000007
43,32000,2,1,3,1,1,1,1,15000,5000,190000,1,2,0.3333333333333333,0.05,0.29,0.2,0.45999999999999996
57,22000,1,3,3,1,2,1,1,13000,5000,0,0,1,0.38461538461538464,0.05,0.25,0.2,0.5
54,35000,1,3,3,1,2,1,1,30000,10000,0,0,1,0.3333333333333333,0.05,0.25,0.2,0.5
49,109000,2,1,2,1,2,1,2,60000,20000,1030000,1,1,0.3333333333333333,0.05,0.33999999999999997,0.2,0.41000000000000003
50,137000,1,2,1,1,2,2,2,111000,35000,0,0,1,0.3153153153153153,0.20999999999999996,0.19999999999999998,0.2,0.3900000000000001
24,56000,2,1,1,0,0,3,2,20000,10000,90000,1,3,0.5,0.41000000000000003,0.14,0.07999999999999999,0.37
63,10000,2,2,4,1,1,1,2,6000,0,60000,1,1,0.0,0.05,0.33999999999999997,0.2,0.41000000000000003
33,92000,1,3,1,1,1,2,2,73500,30000,0,0,2,0.40816326530612246,0.295,0.19999999999999998,0.16,0.345
30,87000,1,2,2,1,2,3,2,66000,20000,1070000,1,2,0.30303030303030304,0.43,0.1,0.1,0.37
28,67000,2,2,2,1,2,1,2,42000,15000,0,0,3,0.35714285714285715,0.14999999999999997,0.33999999999999997,0.19333333333333336,0.31666666666666665
53,155000,1,2,2,1,2,2,2,102000,50000,810000,1,1,0.49019607843137253,0.19499999999999995,0.19999999999999998,0.2,0.405
31,15000,1,1,4,1,2,2,2,13000,0,220000,1,2,0.0,0.305,0.19999999999999998,0.1533333333333333,0.3416666666666667
54,133000,3,2,1,1,1,1,1,71000,35000,760000,1,1,0.49295774647887325,0.05,0.27,0.2,0.48
54,126000,1,3,1,1,3,1,2,97000,15000,1140000,1,1,0.15463917525773196,0.06999999999999997,0.3,0.2,0.43000000000000005
20,71000,2,4,1,0,0,3,2,34500,25000,0,0,3,0.7246376811594203,0.43000000000000005,0.14,0.06666666666666668,0.3633333333333333
59,149000,3,3,1,1,2,2,2,80500,30000,780000,1,1,0.37267080745341613,0.11499999999999999,0.21999999999999997,0.2,0.4650000000000001
41,101000,1,1,1,1,1,1,2,56500,30000,0,0,2,0.5309734513274337,0.135,0.3,0.2,0.365
48,176000,1,3,1,1,2,2,2,125000,45000,420000,1,1,0.36,0.21999999999999997,0.19999999999999998,0.2,0.3800000000000001
27,19000,1,3,3,0,0,3,2,13000,5000,0,0,3,0.38461538461538464,0.445,0.1,0.09,0.365
30,21000,1,3,3,1,3,1,1,16000,0,210000,1,2,0.0,0.13,0.25,0.2,0.41999999999999993
60,152000,1,2,1,1,3,1,2,97000,35000,580000,1,1,0.36082474226804123,0.05,0.3,0.2,0.44999999999999996
56,147000,2,2,1,1,1,1,2,92000,50000,560000,1,1,0.5434782608695652,0.05,0.33999999999999997,0.2,0.41000000000000003
33,32000,1,2,3,1,2,1,2,23000,5000,140000,1,2,0.21739130434782608,0.175,0.3,0.2,0.32499999999999996
49,91000,2,1,1,1,1,1,1,60000,35000,1170000,1,1,0.5833333333333334,0.05,0.29,0.2,0.45999999999999996
54,106000,3,1,1,2,0,1,1,41500,20000,1070000,1,1,0.4819277108433735,0.05,0.27,0.2,0.48
40,82000,3,1,1,1,2,2,2,42000,30000,790000,1,2,0.7142857142857143,0.20999999999999996,0.21999999999999997,0.15333333333333332,0.41666666666666674
56,122000,2,2,2,1,2,1,2,78500,40000,760000,1,1,0.5095541401273885,0.05,0.33999999999999997,0.2,0.41000000000000003
24,115000,1,3,1,0,0,1,2,53000,20000,0,0,3,0.37735849056603776,0.21999999999999997,0.3,0.18,0.30000000000000004
38,9000,2,2,4,1,2,1,2,6000,0,100000,1,2,0.0,0.09999999999999998,0.33999999999999997,0.2,0.3600000000000001
